time,max_amplitude,energy,theoretical_decay
0.050300000000000004,4.359096544148464e131,8.219371665188601e262,1.1667753597005033e-34
0.0504,8.378022899107726e131,3.0361884895353057e263,9.983905917794584e-35
0.0505,1.61022512318968e132,1.1215505174237899e264,8.543064999329303e-35
0.0506,3.094793340356751e132,4.142942928177489e264,7.310160991469692e-35
0.0507,5.948078738544958e132,1.5303792240724973e265,6.255185197045849e-35
0.050800000000000005,1.1431988113251903e133,5.653132592158732e265,5.35245966470501e-35
0.0509,2.1971859816620007e133,2.088234576230109e266,4.5800121914575004e-35
0.051000000000000004,4.2229104773272855e133,7.713818089836245e266,3.919041522577287e-35
0.0511,8.116278297945117e133,2.8494399144799524e267,3.353459731904607e-35
0.0512,1.5599187755317949e134,1.0525666708330693e268,2.8695006441550006e-35
0.051300000000000005,2.998106394246549e134,3.8881205773761985e268,2.4553847682940326e-35
0.0514,5.762249991612811e134,1.43624931732369e269,2.101032586506283e-35
0.051500000000000004,1.1074832110548124e135,5.305422145382699e269,1.797819220255341e-35
0.0516,2.1285419142759065e135,1.959792342542156e270,1.5383645020442698e-35
0.0517,4.090979109754401e135,7.239359886240739e270,1.3163533432542763e-35
0.051800000000000006,7.862711071930617e135,2.6741777904144842e271,1.1263820258424331e-35
0.0519,1.511184089238302e136,9.878258529929076e271,9.638266766614225e-36
0.052000000000000005,2.9044401233553363e136,3.6489717300724165e272,8.24730723086076e-36
0.0521,5.582226871121617e136,1.3479091123728924e273,7.057085906338934e-36
0.0522,1.072883430789004e137,4.979098523139789e273,6.03863298593883e-36
0.0523,2.062042411813699e137,1.8392502784914815e274,5.1671594795402374e-36
0.0524,3.96316951692532e137,6.79408445365908e274,4.421453853740237e-36
0.052500000000000005,7.617065745061803e137,2.509695613657168e275,3.783365746337259e-36
0.0526,1.4639719627635479e138,9.27067085516808e275,3.237364189258602e-36
0.052700000000000004,2.8137001563207715e138,3.4245323471565476e276,2.7701595871454897e-36
0.0528,5.4078279987897956e138,1.265002498733179e277,2.3703802506110912e-36
0.0529,1.0393646102912011e139,4.672846273828038e277,2.0282956110397997e-36
0.053000000000000005,1.997620474185108e139,1.7261224638444353e278,1.7355793800183392e-36
0.0531,3.8393529271372646e139,6.376196830774885e278,1.4851068887343448e-36
0.053200000000000004,7.379094822868975e139,2.355330335846658e279,1.2707816746145603e-36
0.0533,1.4182348285831635e140,8.700454421644342e279,1.087387094347442e-36
0.0534,2.725795070112203e140,3.2138976852220204e280,9.304593515735045e-37
